0,US-10326,86882,Story,2019-08-08T11:43:48.611-0400,Doing,"['Handset', 'Tablet', 'breaking-change']"
0,US-10326,86882,Story,2019-08-08T11:31:07.741-0400,To Do,"['Handset', 'Tablet', 'breaking-change']"
0,US-10325,86880,Story,2019-08-06T16:20:26.944-0400,Closed,[]
0,US-10324,86879,Bug,2019-08-22T15:05:31.416-0400,To Do,[]
0,US-10320,86867,Story,2019-08-22T13:23:06.170-0400,Closed,[]
0,US-10320,86867,Story,2019-08-22T13:20:43.181-0400,Verified,[]
0,US-10320,86867,Story,2019-08-20T15:35:25.676-0400,Test,[]
0,US-10320,86867,Story,2019-08-19T09:21:44.750-0400,Doing,[]
0,US-10320,86867,Story,2019-08-19T09:21:41.691-0400,To Do,[]
0,US-10319,86859,Bug,2019-08-12T17:05:01.261-0400,Closed,[]
0,US-10319,86859,Bug,2019-08-12T17:04:54.945-0400,Verified,[]
0,US-10319,86859,Bug,2019-08-12T17:04:52.120-0400,Test,[]
0,US-10319,86859,Bug,2019-08-06T09:02:05.386-0400,Doing,[]
0,US-10319,86859,Bug,2019-08-06T09:02:01.450-0400,To Do,[]
0,US-10314,86801,Bug,2019-08-07T09:45:56.284-0400,Closed,[]
0,US-10314,86801,Bug,2019-08-06T14:00:20.887-0400,Verified,[]
0,US-10314,86801,Bug,2019-08-06T13:35:32.433-0400,Documentation,[]
0,US-10314,86801,Bug,2019-08-06T08:57:21.772-0400,Test,[]
0,US-10314,86801,Bug,2019-08-06T08:56:41.588-0400,Doing,[]
0,US-10314,86801,Bug,2019-08-06T08:56:38.031-0400,To Do,[]
0,US-10309,86843,Story,2019-09-05T09:56:46.222-0400,Closed,[]
0,US-10309,86843,Story,2019-09-05T09:56:34.566-0400,Verified,[]
0,US-10309,86843,Story,2019-09-05T09:56:24.093-0400,Test,[]
0,US-10309,86843,Story,2019-08-29T11:56:24.293-0400,Doing,[]
0,US-10309,86843,Story,2019-08-29T11:56:20.380-0400,To Do,[]
0,US-10308,86842,Story,2019-09-05T15:03:24.559-0400,Closed,[]
0,US-10308,86842,Story,2019-09-05T15:03:09.185-0400,Test,[]
0,US-10308,86842,Story,2019-08-29T14:43:30.006-0400,Doing,[]
0,US-10308,86842,Story,2019-08-29T14:43:25.201-0400,To Do,[]
0,US-10300,86815,Story,2019-09-16T09:53:30.910-0400,Doing,['5.7_candidate']
0,US-10300,86815,Story,2019-09-12T10:53:55.404-0400,To Do,['5.7_candidate']
0,US-10299,86814,Story,2019-09-13T16:19:09.974-0400,Closed,[]
